data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2366972,764,THA1028,1028.0,"27 July 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Thai Rangers",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Rueso,,Rueso,6.3936,101.5184,2,"Thai News Service",National,"A squad of paramilitary rangers clashed with a group of militants hiding in a roadside forest in Narathiwat Province's Rueso district on July 27. The exchange of fire lasted for ten minutes, but no one was injured.",0,1545241346,THA
2366973,764,THA1021,1021.0,"23 July 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Thai Rangers",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Rueso,,Rueso,6.3936,101.5184,2,"Thai News Service",National,"One Thai Army Ranger and two villagers were killed on July 23 in a militant attack on a military outpost in Narathiwat Province's Rueso district. The attack wounded five others, including two civilians. The two sides exchanged fire, including defense volunteers and villagers.",3,1545241346,THA
1987116,764,THA1011,1011,"13 July 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2006-2014) Border Patrol Police","Military Forces of Thailand (2006-2014) Thai Rangers",1,12,"South-Eastern Asia",Thailand,Yala,"Bannang Sata",,"Bannang Sata",6.2663,101.2646,2,"Thai News Service",National,"In Yala Province's Bannang Sata district, M-79 grenades were fired at a border patrol police outpost on July 13, wounding a police officer. An army ranger outpost was also hit by a grenade simultaneously, wounding one official. Three M-79 grenade were fired at the Bannang Sata police station from an area near the bank of Pattani River in Yala province. No one was wounded in that incident. No other details were reported.",0,1542650829,THA
2366976,764,THA1008,1008.0,"29 June 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Pattani,"Sai Buri",,"Sai Buri",6.7013,101.6167,2,"Thai News Service",National,"Two defense volunteers were gunned down in Sai Buri district of Narathiwat Province on June 29 by an unknown number of suspected militants in another vehicle who fired several shots from M16 assault rifles and an AK 47.",2,1545241346,THA
2366980,764,THA998,998.0,"08 June 2012",2012,1,"Battle-No change of territory","RKK: Runda Kumpulan Kecil",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Bacho,,Bacho,6.5168,101.651,2,"Thai News Service",National,"A suspected anti-government militant was shot dead during a clash with a joint army and marine force in Narathiwat's Bacho district. Army soldiers and marines inspected an area on Budo Mountain in response to the movement of Runda Kumpulan Kecil (RKK) militants there. During their search, they encountered a group of armed men, and exchanged gunfire with six of them. After the gunfight, one suspect was killed while the others escaped.",1,1545241346,THA
2366981,764,THA995,995.0,"06 June 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Su-Ngai Padi",,"Sungai Padi",6.0857,101.8795,2,"Thai News Service",National,"Two villagers were killed and five were wounded-including three defense volunteers-in a shooting in Narathiwat province's Su-Ngai Padi district on June 6 after six gunmen on motorcycles fired AK-47 rifles at a group of people sitting outside a home. A defense volunteer shot back, but there was no other exchange of gunfire.",2,1545241346,THA
2366982,764,THA993,993.0,"03 June 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Thai Rangers",,1,12,"South-Eastern Asia",Thailand,Pattani,Yaring,,"Ban Mo Mawi",6.6848,101.3011,2,"Thai News Service",National,"In Momawee sub-district, Yaring District, Pattani Province near the Yala border on June 3, an army ranger unit was hit with M79 grenades. No casualties or other details were reported.",0,1545241346,THA
2555706,764,THA976,976,"13 May 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Thai Rangers",,1,12,"South-Eastern Asia",Thailand,Pattani,"Nong Chik",,"Ban Bo Thong",6.8021,101.147,2,"The Bangkok Post",National,"Sixteen rangers were wounded by a bomb explosion on May 13 while travelling back to their base in tambon Bo Thong of Nong Chik district, Pattani Province. After the explosion, militants opened fire at the rangers. There was a brief exchange of shots before the militants fled.",0,1546889783,THA
2366987,764,THA977,977.0,"13 May 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Thung Yang Daeng",,"Thung Yang Daeng",6.6182,101.4265,2,"The Nation",National,"A policeman from Thung Yang Daeng District Police Station was shot and severely injured by Southern Muslim Separatists while on patrol in the district in Pattani Province on May 13. No other details were reported.",0,1545241346,THA
2366989,764,THA974,974.0,"11 May 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2006-2014)","Military Forces of Thailand (2006-2014) Volunteer Defense Corps",1,12,"South-Eastern Asia",Thailand,Narathiwat,"Mueang Narathiwat",,Narathiwat,6.4263,101.823,1,"The Bangkok Post",National,"On May 11, one policeman, a defense volunteer, and five civilians were hurt when a hand grenade exploded at a checkpoint in the Narathiwat municipality, where police and defense volunteers were on security duty for the annual Red Cross fair.",0,1545241346,THA
2366990,764,THA973,973.0,"09 May 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Rueso,,Rueso,6.3936,101.5184,2,"The Bangkok Post",National,"Two militants were killed and one soldier wounded when a group of 20 Southern Muslim Separatists attacked a military base in Narathiwat's Rueso district on May 9. A 30 minute gunfire occurred between the two sides.",2,1545241346,THA
2366991,764,THA972,972.0,"02 May 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Mueang Narathiwat",,Narathiwat,6.4263,101.823,3,"Thai News Service",National,"Two defense volunteers were killed and four assault rifles stolen in an attack on a security outpost in Narathiwat Province on May 2. It is believed that Southern Muslim Separatists have been ordered to target armed security officials and seize their weapons.",2,1545241346,THA
2366993,764,THA968,968.0,"29 April 2012",2012,1,"Battle-No change of territory","Military Forces of Thailand (2006-2014)",,1,"Military Forces of Cambodia (1993-)",,8,18,"South-Eastern Asia",Thailand,Sisaket,Kantharalak,,Kantharalak,14.6405,104.6499,2,"Thai News Service",National,"On Apr 29, Cambodian troops exchanged fire with Thai security forces along the border in Kantharalak District, Sisaket Province in the first clash since conflicts there ended a year ago. One Cambodian soldier was wounded in a 10-minute exchange of rifle fire and grenades. It was not clear who fired first and no other details were reported.",0,1545241346,THA
2366998,764,THA961,961.0,"22 April 2012",2012,1,"Battle-No change of territory","RKK: Runda Kumpulan Kecil",,2,"Police Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Rueso,,Rueso,6.3936,101.5184,2,"Thai News Service",National,"A suspected militant of the Runda Kumpulan Kecil (RKK) group was shot dead and a policeman was injured during a police raid in Narathiwat's Rueso district.",1,1545241346,THA
2367000,764,THA960,960.0,"20 April 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Mueang Narathiwat",,Narathiwat,6.4263,101.823,3,"Thai News Service",National,"After a bomb blast at a provincial waterworks authority in Narathiwat province on Apr 20, an unknown number of men armed with AK 47 assault rifles attacked the targeted soldiers. No other details were reported.",0,1545241346,THA
2367001,764,THA959,959.0,"19 April 2012",2012,1,"Battle-No change of territory","RKK: Runda Kumpulan Kecil",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Yala,"Krong Pinang",,"Krong Pinang",6.4112,101.2739,2,"Thai News Service",National,"Security forces surrounded a village in Krong Pinang district of Yala province before killing five Southern Muslim Separatists in a gunfight. One of the five shot dead was an operational-level leader of the separatist group Runda Kumpulan Kecil (RKK).",5,1545241346,THA
2367002,764,THA955,955.0,"12 April 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Mueang Narathiwat",,Narathiwat,6.4263,101.823,2,"Thai News Service",National,"One soldier and five local residents were wounded after two men on a motorcycle hurled hand grenades at government security personnel (assumed military) manning a checkpoint at a Red Cross Fair in Narathiwat's Mueang Narathiwat district on Apr 12.",0,1545241346,THA
2367003,764,THA951,951.0,"07 April 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Pattani,"Mueang Pattani",,"Ban Pa Ka Ha Rang",6.8234,101.2213,1,"The Bangkok Post",National,"A paramilitary ranger volunteer was seriously injured in an ambush in Pattani's Mueang Pattani district in Ban Pa Ka Ha Rang on Apr 7. Separatist militants fired at him with M16 assault rifles.",0,1545241346,THA
2367005,764,THA948,948.0,"03 April 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Mueang Pattani",,"Ban Rusamilae",6.8704,101.226,2,"Thai News Service",National,"A police officer was seriously wounded by a gunman at a fishing pier on Apr 3 in tambon Rusamilae in Pattani's Mueang Pattani district. Police did not rule out the possibility he was shot by a separatist militant.",0,1545241346,THA
2367007,764,THA942,942.0,"19 March 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Pattani,Yaring,,Yaring,6.8661,101.3689,2,"The Nation",National,"A village protection volunteer was shot dead in Pattani's Yaring district while on his motorcycle on March 19. No other details were reported.",1,1545241346,THA
2367008,764,THA937,937.0,"18 March 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Pattani,Mayo,,Mayo,6.7186,101.4098,2,"Thai News Service",National,"A grocery shop owner was gunned down and a village defense volunteer was severely wounded in a shooting in Pattani's Mayo district on March 18. An unknown number of assailants sprayed bullets into the grocery shop, and there was a brief exchange of fire. No other details were reported.",1,1545241346,THA
2367009,764,THA935,935.0,"17 March 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Yala,Raman,,Raman,6.4786,101.4241,2,"Thai News Service",National,"A defense volunteer was shot dead in Yala Province's Raman district while on his motorcycle in tambon Talo on March 17. Authorities believe the attack was committed by local separatist militants.",1,1545241346,THA
2367010,764,THA933,933.0,"16 March 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Thai Rangers",,1,12,"South-Eastern Asia",Thailand,Pattani,"Mueang Pattani",,Pattani,6.8681,101.25,3,"The Nation",National,"A paramilitary ranger was shot dead in an ambush in Pattani Province on March 16. Police blame separatist militants. No other details were reported.",1,1545241346,THA
2367012,764,THA932,932.0,"15 March 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2006-2014) Border Patrol Police",,1,12,"South-Eastern Asia",Thailand,Yala,"Than To",,"Than To",6.1673,101.18,2,"Thai News Service",National,"Border patrol police were hit by a roadside bomb ambush in Yala's Than To district after finishing their teacher-protection mission. Gunmen then shot dead a police officer while seriously injuring another. Later reports confirm the second officer would die later.",2,1545241346,THA
2367013,764,THA920,920.0,"08 March 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Bacho,,Bacho,6.5168,101.651,2,"Thai News Service",National,"About 50 southern separatists launched a grenade attack on two Army units in Narathiwat's Bacho district on March 8. Twelve military officers were wounded. After the incident, the perpetrators cut trees, felled electricity posts with explosives, scattered road spikes, and planted an explosive on the road to prevent security officers from pursuing them.",0,1545241346,THA
2367014,764,THA906,906.0,"28 February 2012",2012,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Yala,Raman,,"Ban Cha Kuawa",6.492,101.546,2,"The Bangkok Post",National,"A wanted separatist militant was killed in a clash with soldiers of No 12 special task force in tambon Cha Kuawa of Yala's Raman district on Feb 28.",1,1545241346,THA
